"","Video","Frame.no.","Date.of.video","Colony","Date.of.analysis","Treatment","Year","Observer.doing.the.analysis","Length.in.pixels.of.Zone2","Length.in.pixels.of.Zone1","End.of.bridge","Ant.choice","Ant.fed.on.the.feeder","Angle.measurement.1","Angle.measurement.2","Angle.measurement.3","Reason.for.NA..Angle.measurement.","Gaster.touching.the.paper","Comments"
"361","DSC_9139",14214,"9/3/2024","C5F24","11/19/2025","Control","2024","Chinmay",490,752.27,"Left","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"362","DSC_9139",14217,"9/3/2024","C5F24","11/19/2025","Control","2024","Chinmay",490,752.27,"Left","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"363","DSC_9139",14220,"9/3/2024","C5F24","11/19/2025","Control","2024","Chinmay",490,752.27,"Left","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"364","DSC_9139",14223,"9/3/2024","C5F24","11/19/2025","Control","2024","Chinmay",490,752.27,"Left","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"365","DSC_9139",14226,"9/3/2024","C5F24","11/19/2025","Control","2024","Chinmay",490,752.27,"Left","Correct","Yes",41.569,41.009,41.686,"","Yes",""
"366","DSC_9139",14229,"9/3/2024","C5F24","11/19/2025","Control","2024","Chinmay",490,752.27,"Left","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"367","DSC_9139",14232,"9/3/2024","C5F24","11/19/2025","Control","2024","Chinmay",490,752.27,"Left","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"368","DSC_9139",14235,"9/3/2024","C5F24","11/19/2025","Control","2024","Chinmay",490,752.27,"Left","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"369","DSC_9139",14238,"9/3/2024","C5F24","11/19/2025","Control","2024","Chinmay",490,752.27,"Left","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"370","DSC_9139",14241,"9/3/2024","C5F24","11/19/2025","Control","2024","Chinmay",490,752.27,"Left","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,"Ant exited zone 1 towards food source after this screenshot (so big gap in the later screenshots)"
"371","DSC_9139",14244,"9/3/2024","C5F24","11/19/2025","Control","2024","Chinmay",490,752.27,"Left","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"372","DSC_9139",14247,"9/3/2024","C5F24","11/19/2025","Control","2024","Chinmay",490,752.27,"Left","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"373","DSC_9139",14250,"9/3/2024","C5F24","11/19/2025","Control","2024","Chinmay",490,752.27,"Left","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"374","DSC_9139",14253,"9/3/2024","C5F24","11/19/2025","Control","2024","Chinmay",490,752.27,"Left","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"375","DSC_9206",469,"9/11/2024","C5F24","4/7/2025","Control","2024","Tiffany",502.03,775.86,"Left","Correct","No",NA,NA,NA,"Ant very blurry",NA,"Ant was very blurry in every frame captured in video"
"376","DSC_9206",472,"9/11/2024","C5F24","4/7/2025","Control","2024","Tiffany",502.03,775.86,"Left","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"377","DSC_9206",475,"9/11/2024","C5F24","4/7/2025","Control","2024","Tiffany",502.03,775.86,"Left","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"378","DSC_9206",478,"9/11/2024","C5F24","4/7/2025","Control","2024","Tiffany",502.03,775.86,"Left","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"379","DSC_9206",481,"9/11/2024","C5F24","4/7/2025","Control","2024","Tiffany",502.03,775.86,"Left","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"380","DSC_9206",484,"9/11/2024","C5F24","4/7/2025","Control","2024","Tiffany",502.03,775.86,"Left","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"381","DSC_9206",487,"9/11/2024","C5F24","4/7/2025","Control","2024","Tiffany",502.03,775.86,"Left","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"382","DSC_9206",490,"9/11/2024","C5F24","4/7/2025","Control","2024","Tiffany",502.03,775.86,"Left","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"383","DSC_9206",493,"9/11/2024","C5F24","11/19/2025","Control","2024","Chinmay",502.03,775.86,"Left","Correct","No",40.41,41.62,40.35," ",NA,""
"384","DSC_9206",496,"9/11/2024","C5F24","4/7/2025","Control","2024","Tiffany",502.03,775.86,"Left","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"385","DSC_9206",499,"9/11/2024","C5F24","4/7/2025","Control","2024","Tiffany",502.03,775.86,"Left","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"386","DSC_9206",502,"9/11/2024","C5F24","4/7/2025","Control","2024","Tiffany",502.03,775.86,"Left","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"387","DSC_9206",505,"9/11/2024","C5F24","4/7/2025","Control","2024","Tiffany",502.03,775.86,"Left","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"388","DSC_9206",508,"9/11/2024","C5F24","11/19/2025","Control","2024","Chinmay",502.03,775.86,"Left","Correct","No",48.868,47.695,47.519," ",NA,""
"389","DSC_9206",511,"9/11/2024","C5F24","4/7/2025","Control","2024","Tiffany",502.03,775.86,"Left","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"390","DSC_9206",514,"9/11/2024","C5F24","4/7/2025","Control","2024","Tiffany",502.03,775.86,"Left","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"391","DSC_9206",517,"9/11/2024","C5F24","4/7/2025","Control","2024","Tiffany",502.03,775.86,"Left","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"392","DSC_9234",3179,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant not completely sideways","No",""
"393","DSC_9234",3182,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant not completely sideways","No",""
"394","DSC_9234",3185,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant not completely sideways",NA,""
"395","DSC_9234",3188,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"396","DSC_9234",3191,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"397","DSC_9234",3194,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"398","DSC_9234",3197,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant very blurry","No",""
"399","DSC_9234",3200,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant very blurry","No",""
"400","DSC_9234",3203,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",42.541,42.997,41.171,"","No",""
"401","DSC_9234",3206,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"402","DSC_9234",3209,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"403","DSC_9234",3212,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"404","DSC_9234",3215,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"405","DSC_9234",3218,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"406","DSC_9234",3221,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"407","DSC_9234",3224,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"408","DSC_9234",3227,"9/16/2024","C1F24","4/7/2025","Experimental","2024","Tiffany",524.09,809.95,"Right","Correct","No",NA,NA,NA,"Ant very blurry","No",""
"409","DSC_9256",3741,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"410","DSC_9256",3744,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"411","DSC_9256",3747,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"412","DSC_9256",3750,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"413","DSC_9256",3753,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"414","DSC_9256",3756,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"415","DSC_9256",3759,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",44.139,42.924,43.695,"",NA,""
"416","DSC_9256",3762,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"417","DSC_9256",3765,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"418","DSC_9256",3768,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"419","DSC_9256",3771,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"420","DSC_9256",3774,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"421","DSC_9256",3777,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"422","DSC_9256",3780,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"423","DSC_9256",3783,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"424","DSC_9256",3786,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"425","DSC_9256",3789,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"426","DSC_9256",3792,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"427","DSC_9256",3795,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"428","DSC_9256",3798,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",38.813,39.42,38.026,"",NA,""
"429","DSC_9256",3801,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant very blurry","No",""
"430","DSC_9256",3804,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"431","DSC_9256",3807,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"432","DSC_9256",3810,"9/19/2024","C4F24","4/9/2025","Control","2024","Tiffany",492.1,760.37,"Right","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"433","DSC_9264",11937,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"434","DSC_9264",11940,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"435","DSC_9264",11943,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"436","DSC_9264",11946,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"437","DSC_9264",11949,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"438","DSC_9264",11952,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"439","DSC_9264",11955,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"440","DSC_9264",11958,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"441","DSC_9264",11961,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"442","DSC_9264",11964,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"443","DSC_9264",11967,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",33.571,34.213,31.956,"",NA,""
"444","DSC_9264",11970,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",37.134,37.887,36.626,"",NA,""
"445","DSC_9264",11973,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",37.082,36.656,36.648,"",NA,""
"446","DSC_9264",11976,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"447","DSC_9264",11979,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",NA,NA,NA,"Ant very blurry",NA,""
"448","DSC_9264",11982,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",37.796,36.469,36.193,"","Yes",""
"449","DSC_9264",11985,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",43.214,43.09,42.4,"",NA,""
"450","DSC_9264",11988,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"451","DSC_9264",11991,"9/20/2024","C4F24","4/10/2025","Control","2024","Tiffany",562,868.54,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"452","DSC_9266",6220,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways","Yes",""
"453","DSC_9266",6223,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"454","DSC_9266",6226,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",38.948,37.235,39.313,"",NA,""
"455","DSC_9266",6229,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",41.987,42.273,42.217,"",NA,""
"456","DSC_9266",6232,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",46.245,44.421,46.55,"",NA,""
"457","DSC_9266",6235,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",37.7,37.655,39.75,"",NA,""
"458","DSC_9266",6238,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways","Yes",""
"459","DSC_9266",6241,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",42.237,42.043,42.522,"","No",""
"460","DSC_9266",6244,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",44.827,45.169,45.674,"","No",""
"461","DSC_9266",6247,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",42.51,44.686,43.755,"","No",""
"462","DSC_9266",6250,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",41.855,40.414,41.269,"","No",""
"463","DSC_9266",6253,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",45,47.677,46.245,"",NA,""
"464","DSC_9266",6256,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",46.056,46.364,46.273,"",NA,""
"465","DSC_9266",6259,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",48.965,48.366,47.793,"","No",""
"466","DSC_9266",6262,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways","No",""
"467","DSC_9266",6265,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",41.803,43.069,42.397,"","No",""
"468","DSC_9266",6268,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"469","DSC_9266",6271,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways","Yes",""
"470","DSC_9266",8092,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,"Reason for big jump in the frames: Ant retraced a part of zone 1 earlier, so only included the later frames "
"471","DSC_9266",8095,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"472","DSC_9266",8098,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",38.784,38.541,40.872,"",NA,""
"473","DSC_9266",8101,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"474","DSC_9266",8104,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"475","DSC_9266",8107,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"476","DSC_9266",8110,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"477","DSC_9266",8113,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",46.302,48.257,47.726,"",NA,""
"478","DSC_9266",8116,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways","Yes",""
"479","DSC_9266",8119,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"480","DSC_9266",8122,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"481","DSC_9266",8125,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",38.047,40.179,39.56,"",NA,""
"482","DSC_9266",8128,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",40.872,40.503,40.624,"",NA,""
"483","DSC_9266",8131,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",41.783,40.03,41.987,"",NA,""
"484","DSC_9266",8134,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",41.186,41.468,40.292,"",NA,""
"485","DSC_9266",8137,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",45,43.531,43.561,"",NA,""
"486","DSC_9266",8140,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"487","DSC_9266",8143,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"488","DSC_9266",8146,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"489","DSC_9266",8149,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"490","DSC_9266",8152,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",43.568,43.636,44.373,"",NA,""
"491","DSC_9266",8155,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways","No",""
"492","DSC_9266",8158,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"493","DSC_9266",8161,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"494","DSC_9266",8164,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",NA,NA,NA,"Ant not completely sideways",NA,""
"495","DSC_9266",8167,"9/22/2024","C4F24","4/11/2025","Experimental","2024","Tiffany",520,803.63,"Right","Correct","Yes",43.604,41.836,41.468,"",NA,""
"496","DSC_9294",2897,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",NA,NA,NA,"Ant not completely sideways","No",""
"497","DSC_9294",2900,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",NA,NA,NA,"Ant not completely sideways","No",""
"498","DSC_9294",2903,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",35.7,35.287,34.019,"Ant not completely sideways","No",""
"499","DSC_9294",2906,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",37.117,36.601,36.603,"Ant very blurry","No",""
"500","DSC_9294",2909,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",NA,NA,NA,"Ant very blurry","No",""
"501","DSC_9294",2912,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",44.792,43.544,44.119,"Ant very blurry","No",""
"502","DSC_9294",2915,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"503","DSC_9294",2918,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",45.206,46.091,46.848,"Ant very blurry","No",""
"504","DSC_9294",2921,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"505","DSC_9294",2924,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",NA,NA,NA,"Ant not completely sideways","No",""
"506","DSC_9294",2927,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",NA,NA,NA,"Ant not completely sideways","No",""
"507","DSC_9294",2930,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",NA,NA,NA,"Ant not completely sideways",NA,""
"508","DSC_9294",2933,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",NA,NA,NA,"Ant not completely sideways",NA,""
"509","DSC_9294",2936,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"510","DSC_9294",2939,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",45.266,46.193,45.939,"Ant very blurry","No",""
"511","DSC_9294",2942,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",45.909,46.993,46.736,"Ant very blurry","No",""
"512","DSC_9294",2945,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"513","DSC_9294",2948,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",45.881,45.939,45.626,"Ant not completely sideways",NA,""
"514","DSC_9294",2951,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",NA,NA,NA,"Ant not completely sideways",NA,""
"515","DSC_9294",2954,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"516","DSC_9294",2957,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
"517","DSC_9294",2960,"9/26/2024","C4F24","11/4/2025","Control","2024","Chinmay",508.14,785.3,"Right","Correct","No",NA,NA,NA,"Ant very blurry",NA,""
